Timestamp,Air Temperature (OW),Relative Humidity (OW),Solar Radiation (OW),Wind Speed (OW),Berry Temperature
2024-07-16 13:15:00,33,27.6,794,3.4,34.33
2024-07-16 13:30:00,33.7777777777778,24.2,844,3,35.6533333333333
2024-07-16 13:45:00,34.2777777777778,20.6,839,2.2,36.9766666666667
2024-07-16 14:00:00,34.7222222222222,20.9,801,2.6,38.3
2024-07-16 14:15:00,35,22.9,753,2.5,39.6233333333333
2024-07-16 14:30:00,35,22.8,689,3.2,40.9466666666667
2024-07-16 14:45:00,35.0555555555556,22.5,670,3.2,42.27
2024-07-16 15:00:00,35.3888888888889,19.8,705,3.2,41.9775
2024-07-16 15:15:00,35.7777777777778,17.7,716,2.9,41.685
2024-07-16 15:30:00,36,16.4,717,2.2,41.3925
2024-07-16 15:45:00,35.8333333333333,18.2,705,3.7,41.1
2024-07-16 16:00:00,35.8888888888889,17.6,676,2.6,41.85
2024-07-16 16:15:00,36.2777777777778,17.6,646,2.7,42.6
2024-07-16 16:30:00,36.2777777777778,18.1,613,2.8,41.6575
2024-07-16 16:45:00,36.4444444444444,17.4,578,2.2,40.715
2024-07-16 17:00:00,36.2777777777778,17.7,543,2.7,39.7725
2024-07-16 17:15:00,36.3333333333333,19.2,511,3.4,38.83
2024-07-16 17:30:00,36.2777777777778,18.3,461,3.9,38.78
2024-07-16 17:45:00,35.9444444444444,20.8,426,3.8,38.725
2024-07-16 18:00:00,35.7777777777778,22.2,383,3.1,38.67
2024-07-16 18:15:00,35.8333333333333,20.5,339,2.6,38.615
2024-07-16 18:30:00,35.6111111111111,21.4,297,2.1,38.56
2024-07-16 18:45:00,35.1111111111111,26.1,256,1.3,38.505
2024-07-16 19:00:00,34.6111111111111,25.8,216,2.2,38.45
2024-07-16 19:15:00,33.7777777777778,31.5,178,2.3,33.425
2024-07-16 19:30:00,33.0555555555556,35.2,143,2,28.4
2024-07-16 19:45:00,31.2777777777778,40.2,109,2.1,26.485
2024-07-16 20:00:00,30.2222222222222,40.2,79,2.4,24.57
2024-07-16 20:15:00,29.8333333333333,36.3,53,2.8,24.12
2024-07-16 20:30:00,27.6666666666667,39,28,3.2,23.18
2024-07-16 20:45:00,26.6111111111111,38.5,9,3.8,22.24
2024-07-16 21:00:00,27.3333333333333,31.3,3,5.6,22.59
2024-07-16 21:15:00,27,31,0,5.8,22.9225
2024-07-16 21:30:00,26.7777777777778,31.3,0,6.4,23.255
2024-07-16 21:45:00,26.6666666666667,31.9,0,6.3,23.5875
2024-07-16 22:00:00,26.6111111111111,32.7,0,6.2,23.92
2024-07-16 22:15:00,26.4444444444444,33.6,0,5.3,23.8025
2024-07-16 22:30:00,26.5555555555556,32.9,0,5.6,23.685
2024-07-16 22:45:00,26.6666666666667,32.4,0,5.3,23.5675
2024-07-16 23:00:00,26.5555555555556,31.9,0,5.3,23.45
2024-07-16 23:15:00,26.0555555555556,32,0,4.5,21.74
2024-07-16 23:30:00,25.2777777777778,33.4,0,4.4,21.61
2024-07-16 23:45:00,25.7777777777778,31.1,0,3.8,21.48
2024-07-17 00:00:00,25.1666666666667,32.4,0,4.6,21.35
2024-07-17 00:15:00,25.6666666666667,31.4,0,4.3,21.29
2024-07-17 00:30:00,25.8888888888889,30.4,0,3.4,20.99
2024-07-17 00:45:00,24.7222222222222,32.9,0,2.9,20.292
2024-07-17 01:00:00,23.1111111111111,36.6,0,3.4,19.594
2024-07-17 01:15:00,22.8333333333333,35.8,0,2.8,18.896
2024-07-17 01:30:00,22.2222222222222,36.2,0,3.1,18.198
2024-07-17 01:45:00,21.5,38,0,3.2,17.5
2024-07-17 02:00:00,21.9444444444444,36.5,0,3.7,18.285
2024-07-17 02:15:00,22,37.5,0,3.9,19.07
2024-07-17 02:30:00,21.8888888888889,38.2,0,4.1,18.65
2024-07-17 02:45:00,22.5555555555556,35.7,0,4.7,17.555
2024-07-17 03:00:00,22,37.3,0,3.1,16.46
2024-07-17 03:15:00,21.8333333333333,38.6,0,3.2,17.035
2024-07-17 03:30:00,23.8333333333333,34,0,3.5,17.61
2024-07-17 03:45:00,22.6111111111111,37.2,0,2.4,17.12
2024-07-17 04:00:00,22.4444444444444,39.7,0,3.1,17.97
2024-07-17 04:15:00,23.1111111111111,38.2,0,4,18.06
2024-07-17 04:30:00,22.8888888888889,38.7,0,2.8,18.15
2024-07-17 04:45:00,23.2222222222222,36.7,0,3.8,18.07
2024-07-17 05:00:00,22.5,39.5,0,2.7,18.4828571428571
2024-07-17 05:15:00,21.7222222222222,42.5,0,1.8,18.8957142857143
2024-07-17 05:30:00,21.6666666666667,43.9,3,3.1,19.3085714285714
2024-07-17 05:45:00,21.6111111111111,45.6,4,1.9,19.7214285714286
2024-07-17 06:00:00,21.5,47.1,4,5.7,20.1342857142857
2024-07-17 06:15:00,22.2777777777778,44.4,14,4.3,20.5471428571429
2024-07-17 06:30:00,22.3333333333333,44.2,52,4.6,20.96
2024-07-17 06:45:00,23.7777777777778,39.9,49,4.9,22.3166666666667
2024-07-17 07:00:00,25.3888888888889,35.1,32,4.4,23.6733333333333
2024-07-17 07:15:00,26.4444444444444,32.8,23,4.9,25.03
2024-07-17 07:30:00,27.1666666666667,32.3,37,5.8,25.4725
2024-07-17 07:45:00,28.1666666666667,31.2,32,7.3,25.915
2024-07-17 08:00:00,28.6111111111111,31.1,52,7.9,26.3575
2024-07-17 08:15:00,29.3888888888889,29.6,78,8,26.8
2024-07-17 08:30:00,30.2777777777778,27.8,109,6,27.2425
2024-07-17 08:45:00,29.8888888888889,30,183,5.7,27.685
2024-07-17 09:00:00,27.8888888888889,36.6,190,7.4,28.1275
2024-07-17 09:15:00,26.2777777777778,42.3,216,5.8,28.57
2024-07-17 09:30:00,26.5555555555556,43.6,319,6.1,29.0125
2024-07-17 09:45:00,27.6666666666667,43.5,628,5.5,29.455
2024-07-17 10:00:00,29,40.9,590,2.5,29.8975
2024-07-17 10:15:00,30.0555555555556,40.1,640,2.8,30.34
2024-07-17 10:30:00,30.7777777777778,39.7,652,3.4,30.7825
2024-07-17 10:45:00,31.0555555555556,36.5,674,3.3,31.225
2024-07-17 11:00:00,31.7222222222222,33.9,739,2.7,31.6675
2024-07-17 11:15:00,31.7222222222222,34.5,602,3.4,32.11
2024-07-17 11:30:00,31.2777777777778,36.2,749,4.4,32.5525
2024-07-17 11:45:00,31.7222222222222,33.8,806,4.1,32.995
2024-07-17 12:00:00,32.2777777777778,31.8,639,3.5,33.4375
2024-07-17 12:15:00,32.7777777777778,31.3,812,4.4,33.88
2024-07-17 12:30:00,33.1666666666667,31,799,3.9,34.055
2024-07-17 12:45:00,33.5,29.4,803,4.2,34.23
2024-07-17 13:00:00,33.8333333333333,26.8,746,3.1,34.405
2024-07-17 13:15:00,34.5,24.8,758,2.7,34.58
2024-07-17 13:30:00,35.3333333333333,24.3,803,4,34.755
2024-07-17 13:45:00,35.6111111111111,24.6,804,3.6,34.93
2024-07-17 14:00:00,35.8333333333333,25.5,690,3.5,36.2966666666667
2024-07-17 14:15:00,35.5555555555556,27.5,613,5.4,37.6633333333333
2024-07-17 14:30:00,35.6666666666667,29,626,4.6,39.03
2024-07-17 14:45:00,35.3888888888889,30.1,561,4.6,36.415
2024-07-17 15:00:00,34.8888888888889,30.4,366,5.3,33.8
2024-07-17 15:15:00,33.9444444444444,32.6,377,5.2,34.38
2024-07-17 15:30:00,34.6111111111111,29.5,606,5.3,35.33
2024-07-17 15:45:00,35.5555555555556,29,641,6.2,36.8
2024-07-17 16:00:00,35.9444444444444,28.9,654,5.5,38.27
2024-07-17 16:15:00,36.5555555555556,26,662,6.7,39.03
2024-07-17 16:30:00,36.2222222222222,22.8,429,8.8,36.2466666666667
2024-07-17 16:45:00,35,22.2,105,8.3,33.4633333333333
2024-07-17 17:00:00,34,22.2,95,6.6,30.68
2024-07-17 17:15:00,33.5,23.4,179,6.8,31.56
2024-07-17 17:30:00,32.6111111111111,27.6,223,8.9,32.44
2024-07-17 17:45:00,32.7222222222222,27.2,66,8.1,30.87
2024-07-17 18:00:00,29.1666666666667,39.7,37,7,20.47
2024-07-17 18:15:00,27.6111111111111,43.4,144,5.7,23.48
2024-07-17 18:30:00,27.8888888888889,46.2,337,4.8,26.325
2024-07-17 18:45:00,29.2777777777778,43.6,292,8,29.17
2024-07-17 19:00:00,30.6666666666667,36,231,8.7,29.55
2024-07-17 19:15:00,31,31.8,163,10,27.91
2024-07-17 19:30:00,30.5,32.7,126,6.6,27.08
2024-07-17 19:45:00,30.3888888888889,32.2,93,8.2,27.1733333333333
2024-07-17 20:00:00,30.5555555555556,30.6,65,8.9,27.2666666666667
2024-07-17 20:15:00,30.1111111111111,31.1,42,10,27.36
2024-07-17 20:30:00,30,30.3,18,11.1,27.1091666666667
2024-07-17 20:45:00,29.2222222222222,32.2,6,9.7,26.8583333333333
2024-07-17 21:00:00,28.8888888888889,32.7,1,10.5,26.6075
2024-07-17 21:15:00,29.3333333333333,31,0,10.9,26.868
2024-07-17 21:30:00,28.7222222222222,32.5,0,10.4,26.55775
2024-07-17 21:45:00,28.3333333333333,33.4,0,9.6,26.2475
2024-07-17 22:00:00,27.5555555555556,35.3,0,7.7,24.7166666666667
2024-07-17 22:15:00,27.1111111111111,35.9,0,6.7,23.1858333333333
2024-07-17 22:30:00,26.6111111111111,36.5,0,5.5,21.655
2024-07-17 22:45:00,24.6666666666667,42.6,0,2.1,20.1241666666666
2024-07-17 23:00:00,23.9444444444444,43.9,0,2.8,18.5933333333333
2024-07-17 23:15:00,22.6666666666667,48.6,0,4.5,18.5788888888889
2024-07-17 23:30:00,24.1111111111111,41.7,0,4.2,18.5644444444444
2024-07-17 23:45:00,23.1111111111111,45.1,0,4.5,18.55
2024-07-18 00:00:00,23.1666666666667,44.1,0,3.9,18.3075
2024-07-18 00:15:00,22.1666666666667,47.4,0,3.8,18.065
2024-07-18 00:30:00,21,52.6,0,2.1,16.8741666666667
2024-07-18 00:45:00,18.9444444444444,61.3,0,2.3,15.6833333333333
2024-07-18 01:00:00,18.5,62.8,0,2.6,15.8
2024-07-18 01:15:00,19.5555555555556,57.7,0,4.3,16.26
2024-07-18 01:30:00,19.5,56.6,0,3.7,16.0575
2024-07-18 01:45:00,19.6666666666667,55,0,2.8,16.06
2024-07-18 02:00:00,18,63.7,0,3.2,15.675
2024-07-18 02:15:00,20.2222222222222,53.1,0,4.5,15.29
2024-07-18 02:30:00,18.8888888888889,59.8,0,3,14.905
2024-07-18 02:45:00,17.5,67.3,0,1.7,14.52
2024-07-18 03:00:00,16.9444444444444,69,0,4.1,14.135
2024-07-18 03:15:00,16.4444444444444,71,0,3.2,14.2758333333334
2024-07-18 03:30:00,17.1111111111111,67,0,3,14.4166666666667
2024-07-18 03:45:00,16.6666666666667,68.9,0,3.1,14.186
2024-07-18 04:00:00,19.2777777777778,56.8,0,4.5,14.1168125
2024-07-18 04:15:00,19.2222222222222,57.7,0,4.6,14.047625
2024-07-18 04:30:00,18.6666666666667,59.2,0,5.2,13.9784375
2024-07-18 04:45:00,17.1666666666667,66.4,0,2.2,13.90925
2024-07-18 05:00:00,16.6666666666667,67.3,0,2.6,13.8400625
2024-07-18 05:15:00,15.9444444444444,70.7,0,2.5,13.770875
2024-07-18 05:30:00,15.5,73.3,2,3.1,13.7016875
2024-07-18 05:45:00,16.1111111111111,70.2,9,3.3,13.6325
2024-07-18 06:00:00,16.7222222222222,68.6,27,2.8,14.57625
2024-07-18 06:15:00,16.7222222222222,72.3,46,2.7,15.52
2024-07-18 06:30:00,17.8333333333333,70.5,72,1.8,16.46375
2024-07-18 06:45:00,19,68.2,93,2.2,17.4075
2024-07-18 07:00:00,19.7777777777778,69.2,120,2,18.35125
2024-07-18 07:15:00,21.7777777777778,62.1,161,2.7,19.295
2024-07-18 07:30:00,22.2777777777778,60.8,199,1.7,20.5635
2024-07-18 07:45:00,23.3333333333333,58.1,228,2.5,21.832
2024-07-18 08:00:00,23.5555555555556,56.2,245,3.6,22.57475
2024-07-18 08:15:00,23.8888888888889,54.4,306,3.6,23.3175
2024-07-18 08:30:00,24.1111111111111,55.2,357,4,23.7527777777778
2024-07-18 08:45:00,24.5,54.3,395,3.9,24.1880555555555
2024-07-18 09:00:00,24.8333333333333,52.1,430,3.8,24.6233333333333
2024-07-18 09:15:00,25.5555555555556,51.3,455,3.7,25.1075
2024-07-18 09:30:00,25.7777777777778,50,449,4.4,25.6156944444445
2024-07-18 09:45:00,26.2777777777778,48.9,535,4.6,26.1238888888889
2024-07-18 10:00:00,26.4444444444444,49.9,580,4.9,26.6320833333333
2024-07-18 10:15:00,27,48.7,613,3,27.1402777777778
2024-07-18 10:30:00,27.7777777777778,47.2,643,2.4,27.6484722222223
2024-07-18 10:45:00,28.5,45.9,670,2.8,28.1566666666667
2024-07-18 11:00:00,29.3333333333333,44.6,692,2.3,28.6411111111111
2024-07-18 11:15:00,29.7222222222222,43.9,716,3.1,29.1255555555556
2024-07-18 11:30:00,30.1666666666667,43.1,739,3.4,29.61
2024-07-18 11:45:00,30.5555555555556,40.9,758,3,30.36
2024-07-18 12:00:00,31.2222222222222,37.9,773,2.8,31.11
2024-07-18 12:15:00,32.0555555555556,37.4,788,1.9,31.5725
2024-07-18 12:30:00,32.1111111111111,37,798,2.6,31.9325
2024-07-18 12:45:00,32.6111111111111,36.9,803,2.3,32.5125
2024-07-18 13:00:00,33.1666666666667,35.9,747,2.4,32.7333333333333
2024-07-18 13:15:00,33.9444444444444,33,760,2.6,33.6961111111111
2024-07-18 13:30:00,34.7222222222222,28.7,806,2.6,34.6588888888889
2024-07-18 13:45:00,34.7777777777778,27.6,797,2.6,35.6216666666666
2024-07-18 14:00:00,34.9444444444444,27.2,762,3,36.5844444444444
2024-07-18 14:15:00,35.3333333333333,25.7,724,2.3,37.5472222222222
2024-07-18 14:30:00,35.8333333333333,24.5,668,2.9,38.51
2024-07-18 14:45:00,36.0555555555556,25.3,643,2.6,38.8975
2024-07-18 15:00:00,35.9444444444444,26.5,669,2.8,39.285
2024-07-18 15:15:00,36.0555555555556,27.1,638,2.3,39.3775
2024-07-18 15:30:00,36.4444444444444,27.3,642,3.9,39.47
2024-07-18 15:45:00,36.3888888888889,26.2,644,5.1,39.5625
2024-07-18 16:00:00,36.2222222222222,25.9,628,4.2,39.655
2024-07-18 16:15:00,36.2777777777778,25.6,591,4.7,39.7475
2024-07-18 16:30:00,36.3888888888889,24.2,560,2.6,39.84
2024-07-18 16:45:00,36.2222222222222,26.3,528,2.8,39.79625
2024-07-18 17:00:00,36.0555555555556,26.8,489,2.1,39.7525
2024-07-18 17:15:00,36,26.3,451,2.4,39.265
2024-07-18 17:30:00,36.1666666666667,25.7,419,2.1,38.7775
2024-07-18 17:45:00,35.8333333333333,28.7,374,1.5,37.722619047619
2024-07-18 18:00:00,35.5,29.6,340,2.6,36.6677380952381
2024-07-18 18:15:00,34.6666666666667,32,306,2.9,35.6128571428571
2024-07-18 18:30:00,34.5555555555556,31.5,271,2.3,34.5579761904762
2024-07-18 18:45:00,34.4444444444444,30.6,236,2.1,33.5030952380952
2024-07-18 19:00:00,34.2777777777778,29.6,201,2.7,32.4482142857143
2024-07-18 19:15:00,33.5,34.8,161,3,31.3933333333333
2024-07-18 19:30:00,32.6111111111111,38.5,125,2.4,28.035
2024-07-18 19:45:00,32.7777777777778,33.1,94,3.9,28.3391666666666
2024-07-18 20:00:00,32.2777777777778,32.1,68,5.5,28.6433333333333
2024-07-18 20:15:00,31.9444444444444,28.1,50,5.1,27.5976666666666
2024-07-18 20:30:00,31,26.3,27,4.6,26.552
2024-07-18 20:45:00,30.0555555555556,25.1,7,4.6,25.5063333333333
2024-07-18 21:00:00,28.8333333333333,25,2,3.8,24.4606666666667
2024-07-18 21:15:00,27.8888888888889,24.3,0,4.2,23.415
2024-07-18 21:30:00,27.2777777777778,24.5,0,3.7,22.246
2024-07-18 21:45:00,26.1666666666667,25.6,0,2.7,21.077
2024-07-18 22:00:00,24.6111111111111,29.4,0,1.8,19.908
2024-07-18 22:15:00,24.2777777777778,32.4,0,2.9,18.739
2024-07-18 22:30:00,25.3333333333333,31.4,0,4.3,17.57
2024-07-18 22:45:00,25.1111111111111,33.5,0,4.1,18.522
2024-07-18 23:00:00,24.8888888888889,34.4,0,3.8,19.474
2024-07-18 23:15:00,25.0555555555556,34.4,0,4,20.426
2024-07-18 23:30:00,24.2777777777778,37,0,4.1,21.378
2024-07-18 23:45:00,22.8888888888889,40.3,0,3.6,19.7853333333333
2024-07-19 00:00:00,21.7777777777778,43.2,0,2.6,18.1926666666667
2024-07-19 00:15:00,21.0555555555556,45.3,0,2.5,16.6
2024-07-19 00:30:00,19.6666666666667,51.3,0,2.4,14.9825
2024-07-19 00:45:00,20.7777777777778,48,0,3.6,15.29125
2024-07-19 01:00:00,20.3888888888889,50,0,3.8,15.6
2024-07-19 01:15:00,19.5,53.4,0,2.5,15.90875
2024-07-19 01:30:00,19.1666666666667,55,0,3,16.2175
2024-07-19 01:45:00,19.7777777777778,56.2,0,3.4,16.52625
2024-07-19 02:00:00,20.5,56,0,2.5,16.835
2024-07-19 02:15:00,20.9444444444444,57.5,0,2,15.675
2024-07-19 02:30:00,19.6666666666667,63,0,1.9,14.515
2024-07-19 02:45:00,19.5555555555556,63.7,0,2.4,14.4192
2024-07-19 03:00:00,18.5,67.9,0,2.7,14.3234
2024-07-19 03:15:00,19.0555555555556,65.2,0,3.8,14.2276
2024-07-19 03:30:00,19.2222222222222,63.9,0,3.9,14.1318
2024-07-19 03:45:00,18.8888888888889,64.2,0,2.1,14.036
2024-07-19 04:00:00,18.9444444444444,62.6,0,2.7,13.13
2024-07-19 04:15:00,18.7777777777778,63.1,0,3.2,13.375
2024-07-19 04:30:00,18.7777777777778,63.5,0,3.4,14.108
2024-07-19 04:45:00,18.5555555555556,64.5,0,3.7,13.919
2024-07-19 05:00:00,18.6666666666667,62.3,0,3.4,13.73
2024-07-19 05:15:00,17.6111111111111,66,0,1.8,13.9206666666667
2024-07-19 05:30:00,15.9444444444444,74.1,2,2.9,14.1113333333333
2024-07-19 05:45:00,16.0555555555556,73.7,9,2.8,14.302
2024-07-19 06:00:00,17.5,69.9,22,3.8,14.4926666666666
2024-07-19 06:15:00,18.4444444444444,66.9,41,4.2,14.6833333333333
2024-07-19 06:30:00,18.6666666666667,65.9,67,2,14.52
2024-07-19 06:45:00,18.7777777777778,68.1,96,0.9,15.1366666666667
2024-07-19 07:00:00,19.5,68.9,125,0.7,16.3
2024-07-19 07:15:00,20.7777777777778,64.7,164,0.8,18.03
2024-07-19 07:30:00,22.2777777777778,58.5,201,2.1,19.76
2024-07-19 07:45:00,23.3888888888889,54.8,229,3.6,21.49
2024-07-19 08:00:00,23.1666666666667,61.1,239,3.3,21.925
2024-07-19 08:15:00,23.3333333333333,56.1,290,3.8,22.36
2024-07-19 08:30:00,23.6111111111111,53.9,341,3.8,22.823
2024-07-19 08:45:00,23.8888888888889,53.8,376,3.3,23.286
2024-07-19 09:00:00,24,54.8,401,3.8,23.749
2024-07-19 09:15:00,24.0555555555556,55.8,424,4.1,24.212
2024-07-19 09:30:00,24.6111111111111,54.8,427,3.8,24.675
2024-07-19 09:45:00,25.2777777777778,53.8,510,4,25.138
2024-07-19 10:00:00,25.7777777777778,52.4,560,3.5,25.565
2024-07-19 10:15:00,26.4444444444444,50.1,594,4.4,26.15625
2024-07-19 10:30:00,26.9444444444444,49.1,633,4.7,26.7475
2024-07-19 10:45:00,27.5,47.3,665,4.9,27.47375
2024-07-19 11:00:00,28.2777777777778,44.9,693,5.1,28.2
2024-07-19 11:15:00,28.9444444444444,42.6,720,4.9,28.67
2024-07-19 11:30:00,29.6111111111111,40,742,4.7,29.131
2024-07-19 11:45:00,30.1666666666667,37.5,760,5.3,29.592
2024-07-19 12:00:00,30.8333333333333,35.2,777,4.9,30.1225
2024-07-19 12:15:00,31.4444444444444,30.3,793,5.6,30.566
2024-07-19 12:30:00,31.8888888888889,29,805,4.7,31.0095
2024-07-19 12:45:00,32.5,28,814,5,31.453
2024-07-19 13:00:00,32.7777777777778,26.7,755,5.4,31.8965
2024-07-19 13:15:00,32.7777777777778,27.6,762,5,32.34
2024-07-19 13:30:00,33.1111111111111,27.7,808,3.8,33.47125
2024-07-19 13:45:00,33.5,27.6,801,3,34.6025
2024-07-19 14:00:00,33.8333333333333,26.6,766,4.1,35.73375
2024-07-19 14:15:00,34.3888888888889,24.3,730,4.1,36.865
2024-07-19 14:30:00,34.3888888888889,20.9,674,2.6,37.8
2024-07-19 14:45:00,34.7777777777778,22.8,645,2.6,38.735
2024-07-19 15:00:00,35,22.3,669,4.3,39.67
2024-07-19 15:15:00,35.2777777777778,22.3,679,2.3,39.47
2024-07-19 15:30:00,34.6666666666667,23.8,672,2.7,39.27
2024-07-19 15:45:00,35.1666666666667,23.7,667,2.7,39.07
2024-07-19 16:00:00,35,25.3,644,3.1,38.993
2024-07-19 16:15:00,35.1111111111111,25.3,617,3.4,38.916
2024-07-19 16:30:00,35,26.4,594,2.8,38.9106666666667
2024-07-19 16:45:00,35.2777777777778,22.2,558,2.1,38.9053333333333
2024-07-19 17:00:00,35.5,23.2,520,1.8,38.9
2024-07-19 17:15:00,35.1111111111111,26,482,2.2,38.4815
2024-07-19 17:30:00,34.7777777777778,25.6,443,2.8,38.063
2024-07-19 17:45:00,34.5555555555556,25.8,405,3.2,37.6445
2024-07-19 18:00:00,34.2777777777778,25.5,366,3.8,37.226
2024-07-19 18:15:00,34,29.6,326,5.3,36.8075
2024-07-19 18:30:00,34.1666666666667,27.5,285,4.7,34.9391666666667
2024-07-19 18:45:00,34.0555555555556,27.1,246,4.1,33.0708333333333
2024-07-19 19:00:00,34.1666666666667,26.4,206,2.6,31.2025
2024-07-19 19:15:00,33.4444444444444,28.4,170,2.5,29.3341666666667
2024-07-19 19:30:00,32.8333333333333,31.3,136,2.3,27.4658333333333
2024-07-19 19:45:00,32.1666666666667,34.3,106,2.5,25.5975
2024-07-19 20:00:00,31.2777777777778,30.8,77,3.1,25.0925
2024-07-19 20:15:00,30.2222222222222,30.7,51,3.3,24.5875
2024-07-19 20:30:00,29.4444444444444,29.5,26,3.7,24.0825
2024-07-19 20:45:00,28.3333333333333,29.4,7,3.8,23.5775
2024-07-19 21:00:00,27.5555555555556,29.3,2,4.4,23.0725
2024-07-19 21:15:00,27.1666666666667,29.2,0,4.9,22.5675
2024-07-19 21:30:00,27.0555555555556,28.8,0,4.7,20.610625
2024-07-19 21:45:00,26.5,29.8,0,4.9,18.65375
2024-07-19 22:00:00,25.2222222222222,34.1,0,3.3,16.696875
2024-07-19 22:15:00,24.0555555555556,36.7,0,2.9,14.74
2024-07-19 22:30:00,24.5,35.9,0,3.6,15.023
2024-07-19 22:45:00,24.5555555555556,34.8,0,3.8,15.306
2024-07-19 23:00:00,24.0555555555556,37.4,0,3.2,15.589
2024-07-19 23:15:00,23,41.2,0,1.9,15.872
2024-07-19 23:30:00,22.6666666666667,42.2,0,3.1,15.1033333333333
2024-07-19 23:45:00,20,52.1,0,3,14.8616666666667
2024-07-20 00:00:00,20.2777777777778,50.5,0,2.1,14.62
2024-07-20 00:15:00,20.5555555555556,49.5,0,3.4,14.4625
2024-07-20 00:30:00,21.6111111111111,47,0,3.9,14.305
2024-07-20 00:45:00,21,47.9,0,3.8,15.0625
2024-07-20 01:00:00,21.2777777777778,46.7,0,4.7,15.82
2024-07-20 01:15:00,19.5,53.4,0,2.1,14.675
2024-07-20 01:30:00,17.6666666666667,60.3,0,3.7,14.06375
2024-07-20 01:45:00,17.1666666666667,61.6,0,3.5,13.4525
2024-07-20 02:00:00,16.5,64,0,2.7,13.42375
2024-07-20 02:15:00,16.5,63.8,0,3.1,13.395
2024-07-20 02:30:00,16.5,63.8,0,2.6,13.36625
2024-07-20 02:45:00,15.7777777777778,67.1,0,3.9,13.3375
