Timestamp,Air Temperature (IW),Relative Humidity (IW),Soil Temperature (IW),Soil Moisture (IW),Berry Temperature
2023-08-01 20:00:00,24.84,0.600866666666667,26.6666666666667,0.2802271,23.7073333333333
2023-08-01 20:15:00,21.9066666666667,0.636533333333333,26.56,0.27955474,22.2655555555556
2023-08-01 20:30:00,19.7666666666667,0.649933333333333,26.4333333333333,0.27877894,21.1411111111111
2023-08-01 20:45:00,18.5866666666667,0.5976,26.3,0.27821002,20.6002222222222
2023-08-01 21:00:00,18.9,0.521066666666667,26.1533333333333,0.27756352,20.6586666666667
2023-08-01 21:15:00,19.38,0.481066666666667,25.9866666666667,0.2769946,20.5624444444444
2023-08-01 21:30:00,20.0266666666667,0.453733333333333,25.8266666666667,0.2764774,20.6026666666667
2023-08-01 21:45:00,19.7066666666667,0.457733333333333,25.6533333333333,0.2759602,20.0944444444444
2023-08-01 22:00:00,19.4466666666667,0.448933333333333,25.4733333333333,0.27539128,20.0924444444444
2023-08-01 22:15:00,19.34,0.4438,25.3133333333333,0.2750551,19.8333333333333
2023-08-01 22:30:00,18.86,0.451333333333333,25.14,0.2745379,19.3848888888889
2023-08-01 22:45:00,18.12,0.4828,24.9666666666667,0.27399484,18.6757777777778
2023-08-01 23:00:00,17.58,0.4864,24.8066666666667,0.27365866,18.46
2023-08-01 23:15:00,17.4466666666667,0.470866666666667,24.6533333333333,0.27316732,18.3148888888889
2023-08-01 23:30:00,17.3266666666667,0.491066666666667,24.4933333333333,0.27283114,17.9933333333333
2023-08-01 23:45:00,17.0733333333333,0.507533333333333,24.3466666666667,0.2723398,17.8646666666667
2023-08-02 00:00:00,16.84,0.509933333333333,24.1933333333333,0.27192604,17.5404444444444
2023-08-02 00:15:00,16.5666666666667,0.503266666666667,24.0466666666667,0.27158986,17.27
2023-08-02 00:30:00,16.04,0.5614,23.9,0.27125368,16.7302222222222
2023-08-02 00:45:00,15.2466666666667,0.6144,23.76,0.27083992,15.8417777777778
2023-08-02 01:00:00,14.38,0.643733333333333,23.6333333333333,0.27055546,15.3548888888889
2023-08-02 01:15:00,13.9866666666667,0.659866666666667,23.5066666666667,0.27016756,15.192
2023-08-02 01:30:00,13.7533333333333,0.664266666666667,23.3733333333333,0.26985724,14.7882222222222
2023-08-02 01:45:00,13.38,0.6826,23.2533333333333,0.26944348,14.4522222222222
2023-08-02 02:00:00,12.9933333333333,0.685666666666667,23.14,0.2691073,14.1904444444444
2023-08-02 02:15:00,12.8066666666667,0.692466666666667,23.0266666666667,0.26874526,14.0353333333333
2023-08-02 02:30:00,12.6666666666667,0.7162,22.9133333333333,0.26851252,13.7862222222222
2023-08-02 02:45:00,12.56,0.73,22.7866666666667,0.26815048,13.6926666666667
2023-08-02 03:00:00,12.5066666666667,0.7574,22.6733333333333,0.26789188,13.7115555555556
2023-08-02 03:15:00,12.5266666666667,0.7936,22.5666666666667,0.26763328,13.4422222222222
2023-08-02 03:30:00,12.2733333333333,0.8176,22.4533333333333,0.2674264,13.2297777777778
2023-08-02 03:45:00,12.14,0.8124,22.3466666666667,0.26706436,13.3615555555556
2023-08-02 04:00:00,12.3666666666667,0.789866666666667,22.2466666666667,0.26709022,13.4348888888889
2023-08-02 04:15:00,12.3133333333333,0.770533333333333,22.1466666666667,0.2666506,13.1942222222222
2023-08-02 04:30:00,12.14,0.779666666666667,22.0466666666667,0.26646958,13.1026666666667
2023-08-02 04:45:00,12.0133333333333,0.792466666666667,21.9533333333333,0.26615926,12.946
2023-08-02 05:00:00,11.8533333333333,0.8074,21.8533333333333,0.26597824,12.75
2023-08-02 05:15:00,11.6133333333333,0.817,21.7533333333333,0.2656162,12.5462222222222
2023-08-02 05:30:00,11.4066666666667,0.830333333333333,21.6733333333333,0.26559034,12.3737777777778
2023-08-02 05:45:00,11.3933333333333,0.837133333333333,21.58,0.2652283,12.4184444444444
2023-08-02 06:00:00,11.4466666666667,0.8356,21.5,0.26499556,12.3857777777778
2023-08-02 06:15:00,11.68,0.840066666666667,21.4,0.2647111,12.616
2023-08-02 06:30:00,12.6866666666667,0.843,21.32,0.26463352,13.1117777777778
2023-08-02 06:45:00,14.1466666666667,0.784733333333333,21.2533333333333,0.2643232,13.976
2023-08-02 07:00:00,16.16,0.748266666666667,21.2,0.26409046,15.0911111111111
2023-08-02 07:15:00,18.2866666666667,0.715266666666667,21.1066666666667,0.263806,16.5242222222222
2023-08-02 07:30:00,20.06,0.615933333333333,21.1,0.26352154,17.6135555555556
2023-08-02 07:45:00,21.1533333333333,0.509733333333333,21.1,0.26336638,18.6375555555556
2023-08-02 08:00:00,21.3733333333333,0.478733333333333,21.1,0.26305606,19.3433333333333
